,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Hs3st4,0.9416,0.05840000000000001,2.780264505499244,0.00012294693,6.399821e-05,0.0,0.25,0.55809957,0.75767374,2.7736506,-8.28389,11.480337,0.7534626,0.46176645,0.2271468144044322,0.2056905749851802,1.0226136,0.4563218,True,3 vs Rest,3,Rest
Slc35f1,0.9322,0.06779999999999997,2.6209850522269886,0.000120089826,6.427062e-05,0.0,0.25,0.5528061,0.5577202,2.7628798,-7.67346,9.426892,0.61772835,0.46413752,0.25484764542936295,0.21991701244813214,0.9339516,0.43752453,False,3 vs Rest,3,Rest
Adamts6,0.9244,0.0756,2.503688473757443,5.8163518e-05,2.9414905e-05,0.0,0.25,0.5480113,0.63138676,2.2112567,-6.3215227,7.579032,0.40166232,0.24659158,0.24653739612188375,0.15530527563722543,0.5668454,0.24055345,False,3 vs Rest,3,Rest
Csgalnact1,0.9434,0.056599999999999984,2.813481219562552,5.9845774e-05,2.3340426e-05,0.0,0.25,0.5400988,0.6670246,3.3764029,-10.407373,10.473985,0.11634347,0.119146414,0.06648199445983381,0.06994665085951382,0.16459362,0.093078725,True,3 vs Rest,3,Rest
Hk2,0.9444,0.05559999999999998,2.8323664346874557,5.0832714e-05,2.2919432e-05,0.0,0.25,0.53594375,0.65666294,3.1292717,-10.316559,13.234452,0.25484762,0.16182573,0.10803324099722995,0.10314167160640167,0.3021164,0.1371151,True,3 vs Rest,3,Rest
Iqsec2,0.9378,0.06220000000000003,2.713181556801915,3.8412218e-05,1.9590883e-05,0.0,0.25,0.5290784,0.67083216,2.6647027,-7.466552,9.064786,0.13573402,0.13337286,0.10803324099722995,0.10906935388263164,0.19402017,0.12728202,True,3 vs Rest,3,Rest
Fhit,0.9502,0.049799999999999955,2.948657314443122,0.00014907592,6.764937e-05,0.0,0.25,0.52672786,0.8949008,4.1901083,-9.070152,10.403767,0.495845,0.36514524,0.18559556786703607,0.17783046828689933,0.74321663,0.32469678,True,3 vs Rest,3,Rest
Gpr176,0.9252,0.07479999999999998,2.515191922495496,8.6283275e-05,4.8160626e-05,0.0,0.25,0.5245546,0.6762924,2.6689339,-8.561801,10.714525,0.32409987,0.33135745,0.16897506925207761,0.19857735625370423,0.43125886,0.30557373,False,3 vs Rest,3,Rest
Dcx,0.9312,0.06879999999999997,2.6052701974278807,2.1067237e-05,1.9952231e-05,0.0,0.25,0.52417684,0.42661285,2.9729214,-8.917059,11.673672,0.12465371,0.11084766,0.08033240997229919,0.06935388263189082,0.16051236,0.09359127,False,3 vs Rest,3,Rest
Plxdc2,0.9252,0.07479999999999998,2.515191922495496,0.00026252164,0.00014132212,0.0,0.25,0.512366,0.53600883,2.3096163,-5.936139,7.320163,1.872574,1.4493326,0.5152354570637095,0.5364552459988128,2.5307207,1.4176537,False,3 vs Rest,3,Rest
Vegfc,0.9524,0.047599999999999976,2.996152153791112,3.774679e-05,1.2627338e-05,0.0,0.25,0.5119333,0.71985817,3.3422277,-9.562495,9.993101,0.29085872,0.14167161,0.15512465373961223,0.10254890337877867,0.39304286,0.11934509,True,3 vs Rest,3,Rest
Cacna2d1,0.9322,0.06779999999999997,2.6209850522269886,0.00013639039,6.7884284e-05,0.0,0.25,0.5117803,0.64896345,2.683441,-7.1305456,8.931419,0.73130184,0.58328396,0.2686980609418282,0.258446947243627,1.0434673,0.55828476,False,3 vs Rest,3,Rest
Slc9a9,0.94,0.06000000000000005,2.751535157013593,0.00017376253,8.772089e-05,0.0,0.25,0.51007366,0.7878308,2.7074165,-7.0572004,7.357538,1.2770078,0.8867813,0.4653739612188346,0.4143449911084753,1.7477084,0.81598085,True,3 vs Rest,3,Rest
Nlgn1,0.936,0.06399999999999995,2.682732247551694,0.00044547638,0.0002472579,0.0,0.25,0.5050465,0.76345444,3.323438,-8.695329,9.084141,3.5650997,2.8091419,0.5207756232686956,0.5530527563722567,4.6608114,2.5027254,True,3 vs Rest,3,Rest
Npas2,0.934,0.06599999999999995,2.6498215553939164,0.00010011039,4.756918e-05,0.0,0.25,0.5027548,0.6292205,2.5877666,-6.6182117,7.9509172,0.71745133,0.5008892,0.3379501385041544,0.2999407231772368,0.95493746,0.43272933,False,3 vs Rest,3,Rest
Sntg1,0.936,0.06399999999999995,2.682732247551694,0.00013699433,6.8597634e-05,0.0,0.25,0.49307382,0.7021446,2.7294586,-8.636731,8.272577,0.5678672,0.4422051,0.21329639889196683,0.16775340841730838,0.75395614,0.34831482,True,3 vs Rest,3,Rest
Stk33,0.9252,0.07479999999999998,2.515191922495496,0.00018415992,0.00010286076,0.0,0.25,0.48729354,0.6401119,2.2409923,-7.844342,7.7559443,1.3795003,1.148792,0.46814404432132767,0.480142264374628,1.9434419,1.0368931,False,3 vs Rest,3,Rest
Clec2g,0.927,0.07299999999999995,2.5414939982186593,2.2880226e-05,1.3554761e-05,0.0,0.25,0.486085,0.52979374,2.620909,-9.38298,8.461944,0.18559551,0.15767635,0.12742382271468147,0.12507409602845257,0.21562877,0.1299834,False,3 vs Rest,3,Rest
Zfp521,0.9488,0.05120000000000002,2.9194583114251467,0.00016551888,7.675177e-05,0.0,0.25,0.4774396,0.7571769,2.93457,-8.162269,8.232209,1.2576169,0.8215768,0.4182825484764528,0.37877889745109544,1.805011,0.7402214,True,3 vs Rest,3,Rest
Cacna1c,0.9364,0.06359999999999999,2.689429118717184,4.776338e-05,3.1260763e-05,0.0,0.25,0.46937665,0.5703187,2.6164525,-8.576077,8.224967,0.16897503,0.13752224,0.09972299168975073,0.09365737996443371,0.22314024,0.12815799,True,3 vs Rest,3,Rest
Arl15,0.9334,0.06659999999999999,2.6401291165327536,0.00018059155,9.4939074e-05,0.0,0.25,0.46831417,0.696825,3.0433087,-6.058509,7.65532,1.4681435,1.1102601,0.49030470914127205,0.46591582691167605,2.0257387,1.0259684,False,3 vs Rest,3,Rest
Pced1b,0.9326,0.06740000000000002,2.627331228810728,4.3215634e-05,2.176713e-05,0.0,0.25,0.4681187,0.5410862,2.49091,-7.93462,7.985531,0.24376722,0.20035566,0.15512465373961223,0.14582098399525747,0.37946177,0.19550373,False,3 vs Rest,3,Rest
C730034F03Rik,0.9464,0.05359999999999998,2.871116068586631,9.602907e-05,3.2951684e-05,0.0,0.25,0.4662503,0.44343948,3.3408525,-10.393219,11.157281,0.096952885,0.08891524,0.06648199445983381,0.055720213396561885,0.113755405,0.06965099,True,3 vs Rest,3,Rest
Lrrn1,0.9296,0.07040000000000002,2.5805609916455206,2.4363686e-05,1.7077937e-05,0.0,0.25,0.46105263,0.53139496,2.4824848,-8.277988,8.375171,0.11911352,0.11618257,0.09418282548476457,0.0954356846473027,0.18816486,0.11469369,False,3 vs Rest,3,Rest
Sgsm1,0.9252,0.07479999999999998,2.515191922495496,2.0690268e-05,1.3294119e-05,0.0,0.25,0.45915806,0.59689665,2.6231298,-8.595066,8.913957,0.08033239,0.06876112,0.06648199445983381,0.05512744516893889,0.09549534,0.051807635,False,3 vs Rest,3,Rest
Immp2l,0.9294,0.0706,2.5775089412682624,0.0001108334,7.5507225e-05,0.0,0.25,0.45507407,0.53695965,2.707957,-6.3404474,7.8990183,0.4958449,0.62062836,0.16620498614958454,0.23770005927682206,0.62843084,0.51150286,False,3 vs Rest,3,Rest
Adamts19,0.9262,0.07379999999999998,2.529731337735684,4.0566876e-05,2.6139747e-05,0.0,0.25,0.42237982,0.40659428,2.490749,-7.426958,8.647176,0.33795032,0.24777712,0.16897506925207761,0.14641375222288047,0.45794052,0.22740239,False,3 vs Rest,3,Rest
Wwox,0.9272,0.07279999999999998,2.544453210245434,0.00015294741,8.46715e-05,0.0,0.25,0.41334936,0.6423545,2.5824058,-6.2161093,6.998851,0.93351793,0.6852401,0.30747922437673086,0.3177237700059267,1.2558541,0.6189616,False,3 vs Rest,3,Rest
Prr16,0.946,0.05400000000000005,2.8632583478732596,7.399703e-05,3.9146413e-05,0.0,0.25,0.40136302,0.4566269,3.490945,-9.706784,10.347243,0.24653734,0.20687611,0.09418282548476457,0.10788381742738565,0.28693426,0.18933591,True,3 vs Rest,3,Rest
Tcf7l1,0.926,0.07399999999999995,2.5268090171060202,6.909568e-05,3.7172893e-05,0.0,0.25,0.38898075,0.53897524,2.0610843,-6.241991,5.735342,0.5041554,0.37640783,0.29639889196675867,0.257854179016004,0.6997274,0.35207665,False,3 vs Rest,3,Rest
Agmo,0.95,0.050000000000000044,2.9444387896927755,7.1627954e-05,4.1293548e-05,0.0,0.25,0.3797757,0.49393034,3.304368,-10.164304,10.168571,0.22714676,0.20509781,0.12465373961218841,0.11499703615886162,0.3329735,0.19329007,True,3 vs Rest,3,Rest
Cx3cr1,0.9292,0.07079999999999997,2.5744648697155985,3.6343285e-05,2.2959117e-05,0.0,0.25,0.36987692,0.37621784,2.795882,-10.154031,8.941764,0.2631578,0.17012449,0.12742382271468147,0.11381149970361562,0.33846876,0.16240294,False,3 vs Rest,3,Rest
Ccser1,0.9366,0.06340000000000001,2.6927922882544832,9.6514996e-05,5.248555e-05,0.0,0.25,0.3591761,0.42845964,2.892388,-8.841276,9.68858,0.84210515,0.6271488,0.30193905817174477,0.2821576763485469,1.0079108,0.5009212,True,3 vs Rest,3,Rest
Myoz3,0.943,0.05700000000000005,2.806014849964779,2.1969749e-05,1.3295825e-05,0.0,0.25,0.35656476,0.5794325,3.2791169,-11.695716,11.4909525,0.09972296,0.08002371,0.06648199445983381,0.06461173681090684,0.13049938,0.07427616,True,3 vs Rest,3,Rest
Dpp10,0.9348,0.06520000000000004,2.662872991055349,7.036232e-05,4.7522004e-05,0.0,0.25,0.34955356,0.4175563,2.965724,-9.716156,10.649672,0.41274256,0.48073503,0.10803324099722995,0.1387077652637815,0.41862038,0.3263684,False,3 vs Rest,3,Rest
Gm37422,0.9256,0.07440000000000002,2.52098611043563,1.1729716e-05,9.459141e-06,0.0,0.25,0.3481499,0.3906498,2.506807,-7.24053,7.938941,0.06925206,0.018375816,0.06094182825484767,0.01422643746295198,0.08673298,0.014909911,False,3 vs Rest,3,Rest
Vti1a,0.9298,0.07020000000000004,2.583621066529587,0.00013451038,7.23467e-05,0.0,0.25,0.3272608,0.536356,2.253873,-5.541403,5.602088,0.9529083,0.7374037,0.4598337950138485,0.42501481920568923,1.3298664,0.6751409,False,3 vs Rest,3,Rest
Eda,0.9288,0.07120000000000004,2.568400482282903,0.000119155404,7.964904e-05,0.0,0.25,0.32071513,0.4616828,2.9655004,-10.230784,9.28926,0.3074793,0.332543,0.12465373961218841,0.1594546532305864,0.41430444,0.31746596,False,3 vs Rest,3,Rest
Ssbp2,0.9242,0.07579999999999998,2.5008300846818967,0.00012805009,7.454407e-05,0.0,0.25,0.31760287,0.48453617,1.8663467,-5.463523,6.085415,1.0055397,0.8624778,0.4570637119113555,0.478363959691759,1.3368176,0.8196543,False,3 vs Rest,3,Rest
Pxdc1,0.9408,0.05920000000000003,2.7658088769647486,5.3334028e-05,4.3283715e-05,0.0,0.25,0.2973086,0.33488703,2.9938984,-9.137348,9.621739,0.4349033,0.48192057,0.2299168975069253,0.250740960284528,0.54572606,0.4583356,True,3 vs Rest,3,Rest
Rfx3,0.9426,0.05740000000000001,2.798597547557051,0.0001286157,6.930739e-05,0.0,0.25,0.2932624,0.5276408,2.3296192,-6.270728,6.875061,0.98337936,0.64493185,0.44321329639889023,0.3414344991108466,1.3273982,0.5721225,True,3 vs Rest,3,Rest
March3,0.9296,0.07040000000000002,2.5805609916455206,7.245303e-05,4.2115567e-05,0.0,0.25,0.28897512,0.4462738,2.6477735,-8.442927,8.665485,0.36565104,0.29994074,0.15512465373961223,0.16893894487255437,0.5109656,0.27794003,False,3 vs Rest,3,Rest
Scn2b,0.9258,0.07420000000000004,2.523893954454423,1.4402971e-05,1.2174371e-05,0.0,0.25,0.2832908,0.3338499,2.6877334,-9.263372,9.104836,0.06925206,0.07409603,0.06094182825484767,0.06520450503852984,0.078277275,0.05752517,False,3 vs Rest,3,Rest
Gm11290,0.9274,0.0726,2.5474199231684067,0.00012661524,9.7533615e-05,0.0,0.25,0.27112606,0.30870008,3.0859785,-8.845165,10.4664345,0.33240995,0.30112627,0.1024930747922438,0.10195613515115567,0.46876934,0.2895116,False,3 vs Rest,3,Rest
Ahr,0.9328,0.06720000000000004,2.6305174299780223,1.7773562e-05,1.8044604e-05,0.0,0.25,0.2702258,0.19702625,2.9664986,-8.442056,9.150607,0.10249305,0.07409603,0.07756232686980612,0.05749851807943088,0.13790503,0.07141005,False,3 vs Rest,3,Rest
Fars2,0.936,0.06399999999999995,2.682732247551694,9.6818e-05,5.3378837e-05,0.0,0.25,0.25720388,0.5551405,2.1889396,-5.7083406,5.289688,0.71468157,0.575578,0.39335180055401536,0.3829282750444564,0.99167234,0.50999373,True,3 vs Rest,3,Rest
Aif1l,0.9352,0.06479999999999997,2.669454663171554,1.1947408e-05,7.969539e-06,0.0,0.25,0.24852066,0.34112072,3.0829709,-10.250533,12.025615,0.07756231,0.079430945,0.06648199445983381,0.05631298162418488,0.09692331,0.055140786,False,3 vs Rest,3,Rest
Flrt2,0.9246,0.07540000000000002,2.5065538147297164,0.00011647487,8.803241e-05,0.0,0.25,0.24494371,0.3446765,2.357857,-8.093205,7.6585455,0.80055386,0.7219917,0.28254847645429343,0.2780082987551859,0.99169636,0.6785096,False,3 vs Rest,3,Rest
Gm13305,0.9346,0.06540000000000001,2.65959622959775,0.00020883107,0.0002934208,0.0,0.25,0.24075535,0.23151493,4.551546,-11.132652,10.464105,1.4653738,2.859523,0.3545706371191127,0.3224659158269107,1.6402051,2.382248,False,3 vs Rest,3,Rest
Enox1,0.9354,0.06459999999999999,2.672759690395094,3.501668e-05,2.980398e-05,0.0,0.25,0.24047416,0.15108538,3.1238089,-9.415711,10.557824,0.21606642,0.21339656,0.13019390581717455,0.13515115589804352,0.31002364,0.20260179,False,3 vs Rest,3,Rest
Cdh22,0.9366,0.06340000000000001,2.6927922882544832,2.1328111e-05,1.20584245e-05,0.0,0.25,0.22988525,0.29127455,3.2512438,-11.80579,11.155401,0.108033225,0.08417309,0.06371191135734074,0.05690574985180788,0.1173779,0.054671794,True,3 vs Rest,3,Rest
Afmid,0.9248,0.07520000000000004,2.5094261447967527,2.3871513e-05,1.5514643e-05,0.0,0.25,0.22613105,0.21086645,2.4281993,-6.964225,7.918908,0.16620494,0.11736811,0.11911357340720226,0.0966212211025487,0.21540178,0.107015565,False,3 vs Rest,3,Rest
P3h2,0.9308,0.06920000000000004,2.5990434350392984,3.478261e-05,2.4975618e-05,0.0,0.25,0.21941856,0.31842995,2.7890508,-9.890491,11.49248,0.09141271,0.12270302,0.06094182825484767,0.08180201541197377,0.12595792,0.10633847,False,3 vs Rest,3,Rest
Dgki,0.928,0.07199999999999995,2.556365485657129,2.958072e-05,2.1672953e-05,0.0,0.25,0.21141914,0.26577282,2.6486897,-8.369752,9.107883,0.09141272,0.09010077,0.07479224376731304,0.06520450503852984,0.13878067,0.086472236,False,3 vs Rest,3,Rest
Mob3b,0.9262,0.07379999999999998,2.529731337735684,0.00010892103,5.5519075e-05,0.0,0.25,0.1918026,0.28531027,2.6411047,-7.8007107,8.644633,0.6565098,0.37759337,0.3102493074792239,0.22465915826911612,0.9604158,0.3541426,False,3 vs Rest,3,Rest
Gm11588,0.9268,0.07320000000000004,2.5385422457687565,3.1076182e-05,2.0606358e-05,0.0,0.25,0.18312891,0.25294447,2.8351705,-10.373649,9.351624,0.19113573,0.11321873,0.06094182825484767,0.0527563722584469,0.20037758,0.08030194,False,3 vs Rest,3,Rest
Sdk1,0.9446,0.055400000000000005,2.8361817937898715,8.69564e-05,4.6216883e-05,0.0,0.25,0.17197695,0.29453325,4.096068,-11.054291,12.676832,0.28254852,0.21576764,0.1024930747922438,0.0972139893301717,0.4056706,0.18800099,True,3 vs Rest,3,Rest
Zswim3,0.9254,0.0746,2.518085446021074,1.4870549e-05,1.0022022e-05,0.0,0.25,0.16742386,0.28384972,2.4844627,-8.638198,8.384933,0.06648198,0.082987554,0.055401662049861515,0.06935388263189082,0.090525165,0.07988685,False,3 vs Rest,3,Rest
Adamts4,0.942,0.05800000000000005,2.7875621022318757,1.794917e-05,1.512466e-05,0.0,0.25,0.1668676,0.21306038,3.542334,-11.575143,12.905978,0.096952885,0.06461174,0.07202216066481996,0.04386484884410194,0.111189604,0.051954113,True,3 vs Rest,3,Rest
Gm42722,0.9294,0.0706,2.5775089412682624,3.765998e-05,2.9381901e-05,0.0,0.25,0.15607673,0.111637115,2.8006542,-7.734483,9.385213,0.15789472,0.112625964,0.05263157894736844,0.059869590989922866,0.21789132,0.110568516,False,3 vs Rest,3,Rest
Atg10,0.9298,0.07020000000000004,2.583621066529587,9.800273e-05,6.316128e-05,0.0,0.25,0.15038694,0.39727402,1.9855434,-5.2199326,5.5455284,0.52077585,0.5157084,0.29639889196675867,0.3260225251926487,0.7011123,0.46664238,False,3 vs Rest,3,Rest
Fgf12,0.9436,0.056400000000000006,2.817233022322269,2.5182015e-05,1.3332581e-05,0.0,0.25,0.1262215,0.33735657,3.3781807,-12.361142,10.486837,0.08310248,0.062833436,0.05263157894736844,0.046828689982216926,0.12093153,0.055379637,True,3 vs Rest,3,Rest
Kcnk6,0.9342,0.06579999999999997,2.6530705684654103,1.4820892e-05,6.9504827e-06,0.0,0.25,0.122782215,0.054576874,2.899704,-11.424999,11.393802,0.10249303,0.072910495,0.08587257617728535,0.062240663900414855,0.10517567,0.055479698,False,3 vs Rest,3,Rest
Tmlhe,0.9314,0.0686,2.608396160780379,2.8677008e-05,2.1579905e-05,0.0,0.25,0.11722647,0.19042826,2.864741,-8.808754,8.600948,0.11634347,0.11321873,0.08864265927977842,0.08950800237107273,0.15783738,0.10461654,False,3 vs Rest,3,Rest
Gmds,0.9372,0.06279999999999997,2.702941484593913,9.195538e-05,5.5715936e-05,0.0,0.25,0.11028014,0.37312984,2.280354,-6.7293444,6.0894575,0.54016644,0.50859517,0.27700831024930733,0.3272080616478947,0.735788,0.456908,True,3 vs Rest,3,Rest
Sema4a,0.9242,0.07579999999999998,2.5008300846818967,3.624428e-05,3.0343499e-05,0.0,0.25,0.10995365,0.018314838,2.7751071,-8.524307,10.770185,0.2382271,0.15234144,0.1135734072022161,0.09010077059869573,0.28654882,0.14076182,False,3 vs Rest,3,Rest
Racgap1,0.9342,0.06579999999999997,2.6530705684654103,1.4998292e-05,9.860587e-06,0.0,0.25,0.09448066,0.038676262,3.0115077,-10.316179,11.945525,0.102493055,0.049792532,0.06648199445983381,0.03912270302311796,0.09484735,0.040229056,False,3 vs Rest,3,Rest
Trim69,0.9376,0.06240000000000001,2.7097579938564973,0.0001003024,6.153829e-05,0.0,0.25,0.0917413,0.09732151,2.929678,-9.821651,9.842802,0.6731303,0.44101956,0.24376731301939067,0.21813870776526315,0.89028883,0.42823762,True,3 vs Rest,3,Rest
Cry2,0.9264,0.0736,2.5326609560088174,1.8746156e-05,1.3103518e-05,0.0,0.25,0.08501412,0.10789156,2.5653372,-8.464087,8.845028,0.0775623,0.08417309,0.06648199445983381,0.07646710136336679,0.093197994,0.07408651,False,3 vs Rest,3,Rest
Gcnt2,0.9306,0.06940000000000002,2.595942538551336,5.2907366e-05,3.689263e-05,0.0,0.25,0.08499496,0.16686535,2.8114333,-7.4862366,9.055826,0.37396136,0.31594548,0.21052631578947376,0.20094842916419622,0.53434145,0.29218566,False,3 vs Rest,3,Rest
Clspn,0.931,0.06899999999999995,2.6021526384934215,1.2208943e-05,7.49578e-06,0.0,0.25,0.060572032,0.044348717,2.8848286,-12.063837,12.266351,0.14958446,0.02371073,0.06648199445983381,0.018968583283935983,0.12694678,0.01963089,False,3 vs Rest,3,Rest
Fermt3,0.9402,0.059799999999999964,2.755086801045413,1.7198756e-05,1.5896434e-05,0.0,0.25,0.046212383,0.077181816,3.3293436,-10.279222,10.7979555,0.063711904,0.05749852,0.05263157894736844,0.044457617071724936,0.091831446,0.053371735,True,3 vs Rest,3,Rest
Dlgap1,0.937,0.06299999999999994,2.699548407789103,3.177874e-05,2.5934165e-05,0.0,0.25,0.037923276,0.070863724,3.528253,-12.858167,11.250694,0.21329638,0.09010077,0.07756232686980612,0.055720213396561885,0.24237652,0.07894561,True,3 vs Rest,3,Rest
Gpc5,0.9476,0.0524,2.8950257006709337,0.00012337648,8.912102e-05,0.0,0.25,0.036208104,0.101831436,4.0118856,-12.526438,10.766642,0.46260393,0.44872555,0.14127423822714685,0.1612329579134554,0.68030685,0.4640305,True,3 vs Rest,3,Rest
Hist1h2be,0.9248,0.07520000000000004,2.5094261447967527,1.6145135e-05,1.3866679e-05,0.0,0.25,0.022823077,0.08245754,2.704617,-10.02569,11.548889,0.108033195,0.05749852,0.08310249307479227,0.045050385299347934,0.1459163,0.056608297,False,3 vs Rest,3,Rest
Hnf1a,0.9312,0.06879999999999997,2.6052701974278807,1.585282e-05,1.8614235e-05,0.0,0.25,0.018744709,0.015130997,2.845594,-9.761974,9.648823,0.09141271,0.11736811,0.06648199445983381,0.06105512744516886,0.100944236,0.07473661,False,3 vs Rest,3,Rest
Actn3,0.9278,0.07220000000000004,2.5533760186929015,5.2325886e-05,3.7438935e-05,0.0,0.25,0.016100137,-0.0120511055,2.4771314,-7.4562387,9.20065,0.44044325,0.41730884,0.2271468144044322,0.252519264967397,0.5172482,0.3280653,False,3 vs Rest,3,Rest
Gm48239,0.927,0.07299999999999995,2.5414939982186593,2.0013047e-05,1.312068e-05,0.0,0.25,0.010633727,0.020338535,2.4780607,-8.506991,8.376782,0.058171727,0.05394191,0.055401662049861515,0.04090100770598695,0.07601293,0.042728484,False,3 vs Rest,3,Rest
