x,Neuroepithelium-a,Interneuron,Neuroepithelium-b,RGC-a,immature_neuron,Layer I,Pia,RGC-b,IPC-a,Endothelial cell,IPC-b (mitotic),Microglia,Layer V-VI-a,RGC-c,Layer-V-VI-b,Layer II-IV,Pericyte,Hippocampus,OPC
1700028K03Rik,0.0,0.0118082315,0.0,0.003609704,0.0026878759,0.004435712,0.0046775225,0.003590798,0.0,0.0,0.0032705488,0.0,0.0027970748,0.0010995099,0.0,0.0029654368,0.0,0.0052016494,0.0
1700028N14Rik,0.0,0.0,0.0,0.0,0.0012272248,0.0,0.005528808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028P14Rik,0.0,0.0,0.0,0.0017068224,0.0010104286,0.018773312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035956728,0.0025856763,0.0020859332,0.0,0.0018821533,0.0
1700029J07Rik,0.02163882,0.012117206,0.027799176,0.014973588,0.014738011,0.02982604,0.005886493,0.010589148,0.016297437,0.023917018,0.021722063,0.0,0.014625966,0.014923289,0.030450245,0.024414677,0.0,0.030101985,0.016833719
1700030C12Rik,0.0021674782,0.0031545644,0.014102842,0.0007259708,0.009201968,0.016949888,0.0,0.0022280256,0.0036674829,0.0,0.0040143686,0.0,0.0036469584,0.0015799722,0.0,0.0063772025,0.0,0.0067995144,0.015989555
1700030J22Rik,0.013256835,0.0037502882,0.05067149,0.010044886,0.006670295,0.026250996,0.0049724933,0.009716239,0.0043661674,0.0,0.0019129033,0.0,0.016586307,0.016734455,0.02944196,0.027824495,0.0767589,0.011780649,0.036457244
1700030K09Rik,0.065431036,0.05845914,0.08914173,0.06568853,0.0739143,0.031421866,0.03836999,0.05192049,0.08460167,0.0,0.07727334,0.0,0.08586157,0.10515066,0.084384635,0.09761363,0.051955808,0.118133545,0.046965152
1700034H15Rik,0.00407658,0.010371429,0.0056354227,0.0024548273,0.0034578368,0.0028806282,0.0,0.0020551453,0.0050295847,0.012739048,0.0,0.0,0.006458798,0.0,0.0021744797,0.0057169073,0.0,0.0036527591,0.0032338507
1700034P13Rik,0.0016490618,0.0046961303,0.0018859196,0.0016496151,0.0006498787,0.0,0.0,0.0,0.0,0.0,0.003993526,0.0,0.0,0.0028840734,0.0,0.003422002,0.0,0.0042032846,0.0
1700037C18Rik,0.019558325,0.044955272,0.05250295,0.010720625,0.015783213,0.03337911,0.008322882,0.016314788,0.017401574,0.04794324,0.011372309,0.0,0.021739552,0.04109773,0.036281124,0.037459884,0.0,0.051998287,0.022249572
1700037F24Rik,0.0,0.0,0.0,0.0,0.00096693955,0.00409887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020636525,0.0,0.0,0.0
1700037H04Rik,0.31079736,0.08704578,0.24382722,0.22455087,0.17587653,0.22866166,0.2667829,0.2804111,0.16733946,0.06864637,0.25659698,0.12692066,0.23955278,0.3031679,0.2519138,0.24341197,0.12759182,0.33819613,0.24225467
1700039E22Rik,0.0017864691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700040D17Rik,0.0075728395,0.008318241,0.0,0.0053336485,0.0020138414,0.002356014,0.0,0.0138995,0.0,0.0,0.0023932094,0.0,0.0049833073,0.0027585516,0.008889562,0.0014201718,0.0,0.0060240077,0.0
1700041G16Rik,0.0045617274,0.0,0.0054589952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700047K16Rik,0.0023964266,0.010116543,0.0,0.007971296,0.00587491,0.0,0.0,0.006936264,0.0,0.0,0.0,0.0,0.0065814294,0.0,0.004218965,0.004624385,0.0,0.007330246,0.0
1700048O20Rik,0.10210395,0.07650297,0.05409871,0.042499736,0.06348231,0.05498935,0.06971135,0.044713184,0.03529516,0.017465161,0.043350592,0.0,0.057102486,0.087515146,0.030454671,0.064252906,0.036722578,0.06236688,0.032994896
1700049G17Rik,0.030460158,0.04174365,0.056204002,0.022927765,0.028457606,0.06364064,0.023536067,0.017958395,0.013880595,0.041230325,0.014884951,0.0,0.03363361,0.031142555,0.04796145,0.03218297,0.0,0.048833072,0.023618573
1700051A21Rik,0.0015834946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700051O22Rik,0.0033472772,0.0033224036,0.0,0.0,0.0028181903,0.0,0.0,0.0021578132,0.0,0.0,0.0,0.0,0.0020025317,0.0,0.0,0.0068758554,0.0,0.008231359,0.0
1700052N19Rik,0.12895189,0.030514913,0.14216521,0.06421705,0.060783852,0.03454759,0.07400305,0.08473559,0.05802556,0.11638525,0.10140704,0.019544467,0.04227355,0.14523444,0.07716026,0.046190772,0.16124472,0.03525101,0.054748364
1700055D18Rik,0.0012845659,0.0,0.0054420237,0.0066613248,0.0013732474,0.0,0.0,0.0,0.0017377181,0.0,0.0048248954,0.0,0.003900682,0.0023620196,0.0,0.0029398254,0.0,0.0034766905,0.0
1700056E22Rik,0.0129415365,0.0,0.010089332,0.011677289,0.0018558872,0.0,0.0049724933,0.021936454,0.003087362,0.0,0.0,0.0,0.0,0.024791548,0.0,0.0,0.0,0.0,0.016660487
1700056N10Rik,0.0021215011,0.0,0.010896287,0.0,0.0041295174,0.0,0.0,0.0048885867,0.004407039,0.010884531,0.012008575,0.0,0.0026467138,0.0,0.0,0.006137176,0.0,0.0027119888,0.007810621
1700058P15Rik,0.0024205607,0.0029360005,0.0,0.0,0.0,0.012562613,0.0,0.0,0.0,0.0,0.0,0.0,0.003493451,0.0015241319,0.0019503859,0.005374158,0.0,0.0037106168,0.012007198
1700060C20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025420515,0.0,0.0023014545,0.0,0.0,0.0,0.0,0.0,0.0
1700061G19Rik,0.004127072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047072126,0.0
1700063H04Rik,0.0020971773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700064E03Rik,0.0064733787,0.02170771,0.017810974,0.0073777214,0.019587873,0.017262107,0.018513734,0.003262595,0.017221713,0.11419142,0.006901896,0.0,0.014363655,0.004639286,0.005107476,0.0057137012,0.0,0.00938023,0.0037853187
1700065D16Rik,0.007119396,0.0049546137,0.019062573,0.002091561,0.006561398,0.0109830825,0.0,0.004967145,0.0075780507,0.0,0.0021733576,0.0,0.0035185323,0.002149535,0.0057834457,0.0009803259,0.0,0.009358021,0.013532266
1700065I17Rik,0.0,0.0,0.0,0.002078279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034432022,0.0030746446
1700066M21Rik,0.016625164,0.004074593,0.030856524,0.012098148,0.061794564,0.06187334,0.03858694,0.03443118,0.058773242,0.0,0.061286844,0.0,0.05081142,0.07282809,0.026520135,0.046879645,0.17120983,0.029421601,0.02573935
1700067K01Rik,0.0,0.0031388989,0.0,0.0,0.0018099352,0.0,0.0,0.0012313168,0.0,0.0,0.0,0.0,0.0,0.002785215,0.0,0.0,0.0,0.0021585796,0.0027258084
1700069B07Rik,0.0013932223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700071M16Rik,0.0,0.0,0.0,0.0,0.0018853849,0.0,0.0,0.0,0.0,0.0,0.0017662619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036753595
1700084C01Rik,0.0044284086,0.0,0.10793849,0.007929349,0.00053474185,0.021228217,0.0,0.0061946646,0.0014014518,0.0,0.0,0.0,0.0,0.026082058,0.0,0.0,0.0,0.0,0.049904916
1700084C06Rik,0.0,0.0,0.0,0.0031298907,0.0016451221,0.0,0.0092256805,0.00354806,0.0,0.0,0.0068275426,0.0,0.001456993,0.0049389824,0.003918914,0.0036210488,0.0,0.009621289,0.008087196
1700086L19Rik,0.030863421,0.017763194,0.020597512,0.020421885,0.003685273,0.03680839,0.019781042,0.016514277,0.006810064,0.0,0.0024352788,0.0,0.030536544,0.040465098,0.053797107,0.11340079,0.0,0.007391912,0.048315603
1700086O06Rik,0.03473194,0.0122634135,0.02753502,0.011498678,0.0149421105,0.023518875,0.038205393,0.023833135,0.009591333,0.017788187,0.041928057,0.0,0.020929564,0.03129285,0.01920777,0.010699236,0.0,0.009194711,0.009102882
1700086P04Rik,0.0109213805,0.0,0.016233474,0.008508125,0.0036749025,0.010294201,0.0144932335,0.0,0.0033481452,0.0,0.0056469073,0.0,0.008815988,0.0,0.0,0.0041519417,0.0,0.006358802,0.0017246086
1700088E04Rik,0.020820742,0.0015272944,0.07732476,0.019505164,0.023250198,0.10291976,0.00798359,0.0069007305,0.022903178,0.0065782117,0.0045905127,0.0,0.02797292,0.028955681,0.04569981,0.03196452,0.0,0.051055077,0.06974333
1700094D03Rik,0.06324752,0.035762902,0.04005111,0.06196757,0.050634008,0.046374045,0.054557603,0.054923646,0.043057717,0.024043374,0.07122648,0.031476695,0.053743456,0.06486129,0.056872934,0.02386479,0.0,0.015879981,0.03891513
1700095B22Rik,0.0,0.008467778,0.0037812884,0.0,0.0041219904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033801543,0.0016977444,0.0,0.0,0.019484714
1700095J03Rik,0.0064716255,0.0026873685,0.0039714966,0.0,0.0006498787,0.0049534454,0.0,0.0017316407,0.0081269685,0.0,0.0033489515,0.0,0.0,0.0,0.0,0.0020636525,0.0,0.0,0.0017246086
1700099I09Rik,0.0,0.0,0.0,0.0,0.0,0.0034129936,0.0033683844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700101I11Rik,0.007483092,0.0018086551,0.0029288784,0.000977687,0.002347038,0.0,0.0052481103,0.0,0.0025492848,0.012723123,0.009654097,0.021553593,0.0037134697,0.0,0.0019885309,0.009752509,0.0,0.023291161,0.0030746446
1700102P08Rik,0.00545328,0.0083821155,0.0,0.002166598,0.00643296,0.0,0.0,0.0,0.0,0.0,0.0048638363,0.0,0.0087084845,0.002560868,0.004414287,0.017524399,0.0,0.00723549,0.0
1700106J16Rik,0.0009538164,0.0,0.009079577,0.0,0.0,0.008221015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700109H08Rik,0.0035021822,0.00855008,0.0,0.0038226012,0.0055621136,0.016792605,0.0,0.005558931,0.005750144,0.0,0.0,0.0,0.002155039,0.008348761,0.00178121,0.003412475,0.0,0.0042884015,0.0115007935
1700109K24Rik,0.0,0.0037882405,0.0,0.0,0.0017655219,0.0,0.0,0.0026127151,0.0,0.0,0.0,0.0,0.0,0.0022771284,0.008398223,0.006464408,0.0,0.005590049,0.0
1700112D23Rik,0.0018668922,0.004303853,0.0,0.001741222,0.0012614235,0.0023834347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004069084,0.004355343,0.0,0.0022601124,0.0
1700112E06Rik,0.0,0.0,0.004027945,0.001568323,0.0,0.005539367,0.0,0.0015327531,0.0025567252,0.0,0.0,0.09861955,0.0,0.0,0.0,0.0,0.0,0.0,0.0043266634
1700112J16Rik,0.0,0.0016648449,0.0,0.0017256602,0.0028005734,0.010415834,0.0,0.0,0.0,0.0,0.004192107,0.0,0.007956971,0.0,0.0,0.0021616549,0.0,0.0,0.0
1700112M01Rik,0.0,0.0,0.0,0.0,0.0010222769,0.0,0.0,0.0019226352,0.0,0.0,0.0011792456,0.028557431,0.0025863317,0.0,0.0,0.0,0.0,0.0,0.0
1700113A16Rik,0.04305861,0.0072766324,0.057984356,0.031372055,0.015399212,0.020215962,0.012755058,0.024839796,0.016879346,0.018417502,0.017782297,0.0,0.011291053,0.029127223,0.0021394542,0.0016662657,0.0,0.016330848,0.042854797
1700120B22Rik,0.0022725023,0.0,0.0,0.0,0.0010953426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006634975,0.0
1700120O09Rik,0.0,0.0,0.0,0.0,0.0,0.014814297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700122E12Rik,0.0013710271,0.00378589,0.0,0.0,0.0,0.002941972,0.0,0.0,0.0021649813,0.0,0.0,0.0,0.001476706,0.0,0.0025274323,0.0,0.0,0.0,0.0
1700122O11Rik,0.0027088095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700123M08Rik,0.0045420816,0.007922828,0.022710882,0.010269425,0.018313097,0.008585621,0.0,0.014679557,0.026165497,0.0,0.018103508,0.0,0.021653911,0.00957722,0.060543027,0.021089172,0.036722578,0.020750327,0.014486277
1700123O20Rik,0.38698506,0.20292991,0.3203136,0.30011442,0.2429009,0.30093336,0.39448315,0.3424511,0.2730637,0.43257523,0.37145108,0.3939541,0.30043566,0.32713673,0.21283066,0.2703141,0.24825023,0.28714314,0.20868726
1700125H20Rik,0.0,0.0028898257,0.0035593393,0.0018031708,0.0034860664,0.0079419995,0.016648225,0.0011838773,0.0,0.0,0.0,0.0,0.0064411494,0.0,0.015722249,0.0030352038,0.0,0.0008298355,0.0
1700128E19Rik,0.0017184768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810008B01Rik,0.0023176682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00080797897,0.0,0.0,0.0
1810009A15Rik,0.8746889,0.2460489,0.88922477,0.50804746,0.35488588,0.35767478,0.58230084,0.5503525,0.5553466,0.43066674,0.5589066,0.7303078,0.32660228,0.6972028,0.22085662,0.24255446,0.4506484,0.27045763,0.60771304
1810010H24Rik,0.0032394684,0.0056255427,0.007619789,0.021054745,0.013529153,0.032054882,0.0061195446,0.01275833,0.0,0.0,0.007322723,0.0,0.009480251,0.022254676,0.009223788,0.0040872768,0.0,0.009347688,0.052793633
1810011H11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810011O10Rik,0.010876843,0.08990259,0.022823209,0.02494481,0.006316952,0.0071226684,0.08385621,0.015789082,0.015587369,0.27738988,0.002354885,0.0,0.015455496,0.019836621,0.038360417,0.0,0.25398257,0.008967996,0.029276112
1810012K08Rik,0.000872782,0.0,0.0,0.0,0.0010935502,0.0,0.005528808,0.0,0.0,0.0,0.0,0.04817741,0.0,0.0,0.0,0.002353661,0.0,0.0,0.0
1810013D15Rik,0.0,0.0,0.0083663585,0.0014750155,0.0023804074,0.0,0.0,0.0,0.0046278657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810013L24Rik,0.08938379,0.06680889,0.07692953,0.067696884,0.114760704,0.13335635,0.09960789,0.06674578,0.10226269,0.15761748,0.11176546,0.04794424,0.10074151,0.09808993,0.11677683,0.07499972,0.120771885,0.10332453,0.0735862
1810014B01Rik,0.09421555,0.02471827,0.07998262,0.047485348,0.04124717,0.03428823,0.12155347,0.06704558,0.051049303,0.122427195,0.07031945,0.22588174,0.042835504,0.10086252,0.047448836,0.05476318,0.0,0.050101876,0.079616666
1810019J16Rik,0.0019392485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075522024,0.0,0.0,0.0
1810021B22Rik,0.0040768697,0.008322828,0.0,0.0032343,0.006534557,0.009736237,0.00595778,0.00542088,0.0058783926,0.0,0.0017524948,0.029210623,0.0,0.012715971,0.017099977,0.0025028812,0.0,0.0029000305,0.0054421052
1810022K09Rik,0.28086904,0.20091149,0.22375557,0.19716312,0.18941918,0.19458802,0.36792704,0.16265036,0.19560827,0.22312845,0.1855555,0.2720009,0.20948036,0.19072649,0.20268919,0.2099077,0.07734895,0.29283813,0.20783873
1810024B03Rik,0.042225778,0.012226264,0.053584795,0.05317066,0.010800472,0.024102613,0.06844763,0.018017957,0.05147036,0.016696937,0.04642889,0.028557431,0.014323284,0.065656886,0.013917487,0.014907926,0.063311204,0.01125604,0.046257436
1810026J23Rik,0.10662268,0.13943544,0.124280885,0.1010139,0.09596498,0.13855487,0.084636405,0.08628792,0.074492835,0.07636083,0.08673593,0.13901207,0.12193794,0.112866595,0.11550448,0.121993914,0.0,0.157346,0.061536863
1810030O07Rik,0.09227549,0.102228835,0.07129634,0.10269239,0.092235774,0.09429332,0.06566381,0.07705712,0.12774971,0.10337143,0.04578286,0.14526673,0.067746006,0.12897053,0.09482519,0.11868782,0.26135814,0.08168948,0.16958922
1810032O08Rik,0.20097491,0.110518135,0.12309439,0.10088158,0.07982324,0.04343286,0.13702933,0.11991366,0.09812516,0.08919856,0.14062354,0.07539375,0.13341756,0.10388801,0.11717246,0.15062885,0.0,0.16350552,0.08293817
1810037I17Rik,0.5732172,0.21651864,0.621588,0.63977695,0.23809145,0.4027948,0.43689469,0.7458009,0.48010907,0.56514853,0.5839028,0.80009377,0.24445793,0.73385686,0.35277912,0.23016803,0.37506095,0.27060464,1.124996
1810041L15Rik,0.004632608,0.0072762175,0.016552117,0.004039949,0.02665155,0.023802586,0.0,0.0,0.020442184,0.0,0.006417862,0.0,0.05302213,0.0036016484,0.044590626,0.036068868,0.0,0.13514431,0.016097434
1810043G02Rik,0.09463685,0.053398844,0.09022692,0.055888727,0.046973757,0.10414023,0.0948265,0.068325706,0.031726234,0.0,0.035988152,0.021266876,0.047225393,0.053493366,0.04525919,0.03927166,0.08867839,0.051223163,0.0662271
1810043H04Rik,0.30369622,0.13229509,0.35636416,0.25914463,0.15943286,0.15272409,0.28647617,0.27961132,0.17944174,0.162664,0.20480862,0.5394936,0.1784987,0.28839448,0.17491318,0.19183174,0.042170502,0.15120433,0.28514352
1810049J17Rik,0.0030107275,0.0,0.0033304396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002341091,0.0,0.0006679615,0.0,0.0,0.0,0.0,0.002762641,0.0090903295
1810055G02Rik,0.066319026,0.047031738,0.07117704,0.04994608,0.03000813,0.10233611,0.062406782,0.04771419,0.038879514,0.0,0.050614126,0.0,0.078547165,0.08064211,0.07846285,0.07863868,0.08393581,0.053915832,0.062929675
1810058I24Rik,0.5018424,0.1793307,0.59427667,0.44551232,0.27974012,0.33100545,0.9290006,0.41321123,0.35287145,0.61552304,0.2966493,0.6822733,0.2974027,0.49859202,0.2842203,0.24529243,0.28261575,0.23890918,0.38768613
1810062G17Rik,0.0058836443,0.0,0.0,0.0,0.0,0.0,0.037613183,0.0013495677,0.0,0.0,0.0,0.0,0.0,0.01049955,0.0,0.0,0.0,0.0,0.006468489
1810062O18Rik,0.0105989445,0.013271363,0.02484947,0.014255572,0.010034136,0.011551179,0.02467994,0.0142135555,0.02039815,0.017465161,0.010035426,0.10777303,0.01090848,0.0120851565,0.019509649,0.017319154,0.0,0.028601255,0.023687938
1810063I02Rik,0.0015783326,0.0,0.0030476437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010001A14Rik,0.016560959,0.01396188,0.033860426,0.024484113,0.010467904,0.012311689,0.0,0.00956917,0.010542996,0.010549946,0.0,0.0,0.00442905,0.014948179,0.007818186,0.008783445,0.0,0.010613542,0.0042458605
2010001M06Rik,0.0,0.0,0.0,0.0,0.0,0.0061283456,0.01672689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102091014,0.0,0.0
2010003O02Rik,0.13324477,0.021971129,0.18801248,0.11053874,0.03361716,0.08613205,0.10542314,0.119665235,0.06573166,0.16412519,0.043643054,0.062269866,0.032426324,0.19364335,0.054113075,0.058401097,0.0,0.064289264,0.18545371
2010012O05Rik,0.15937345,0.12901425,0.13789216,0.14960611,0.118259355,0.2544406,0.24218231,0.12412073,0.15604399,0.12398276,0.0969283,0.20968543,0.06814369,0.17408568,0.06534765,0.13807447,0.17120983,0.13084346,0.20754161
2010015L04Rik,0.0672873,0.01101675,0.04655316,0.014359615,0.0036258956,0.012923422,0.013830017,0.020996701,0.008531851,0.0,0.008895109,0.0,0.010556752,0.028801788,0.0055658324,0.015166838,0.0,0.01043696,0.03036183
2010015M23Rik,0.02274188,0.0076400433,0.004020979,0.017709281,0.008180465,0.044675965,0.00663,0.007968152,0.010642242,0.0,0.010288967,0.0,0.0052650236,0.010893646,0.019646667,0.008858048,0.0,0.016624508,0.018000096
2010107E04Rik,1.1605415,0.8975412,1.1133223,0.90234494,0.80090976,0.9145382,1.2641757,0.8667571,0.82243776,0.9732973,0.810303,1.2296149,0.9647353,1.04359,1.1189381,0.98787385,1.3673137,1.0682398,1.0320221
2010107G12Rik,0.0034770537,0.0,0.0065922257,0.0031718228,0.0047510006,0.0,0.006916063,0.0057380707,0.0,0.0,0.0057628728,0.0,0.005758878,0.0072690733,0.0016356292,0.0048306813,0.0,0.008418005,0.004284248
2010107G23Rik,0.043941934,0.18736823,0.12879142,0.04011876,0.13131177,0.3589074,0.01630001,0.02140398,0.19435097,0.012739048,0.16464123,0.0,0.2835404,0.04496805,0.6129352,0.29653865,0.0,0.23586605,0.031327095
2010109A12Rik,0.0010162304,0.0,0.007695823,0.0,0.0017136601,0.0,0.0,0.0021601184,0.0,0.0,0.0012618206,0.0,0.0,0.005111817,0.0,0.0,0.0,0.0053445143,0.0
2010110K18Rik,0.022651318,0.0,0.0073079104,0.0012202568,0.0007262453,0.0,0.023866637,0.016472472,0.002976581,0.017465161,0.036106393,0.0,0.0,0.036704943,0.0,0.0019389213,0.0,0.004503771,0.007408848
2010111I01Rik,0.035159186,0.022888225,0.043553222,0.015429351,0.015946157,0.072572224,0.020281026,0.028646149,0.01817727,0.29637268,0.016796941,0.045497242,0.03252722,0.019301157,0.02351521,0.020056447,0.12149151,0.02049394,0.00981336
2010204K13Rik,0.16298065,0.024048612,0.20051125,0.24379548,0.012154334,0.04921095,0.08838013,0.16569887,0.064784326,0.01795194,0.017939033,0.08935037,0.016446533,0.26261798,0.021297343,0.022669649,0.0,0.037312105,0.2684039
2010300C02Rik,0.0019643109,0.008506996,0.00445204,0.0,0.0,0.008293558,0.014927985,0.0011067165,0.0,0.0,0.0,0.0,0.0,0.0,0.009912759,0.0048058764,0.0,0.0,0.0
2010300F17Rik,0.0,0.0,0.0037231136,0.0,0.0,0.007318537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010315B03Rik,0.046416372,0.031983532,0.050564185,0.033643886,0.02741293,0.047630265,0.020535951,0.020539535,0.011975826,0.0,0.037116658,0.0,0.017831456,0.034506213,0.017917063,0.042288266,0.036722578,0.040826805,0.044948615
2200002D01Rik,0.0015176105,0.0,0.008519345,0.0,0.0,0.0,0.020100683,0.0,0.0,0.0,0.0,0.0,0.0013898278,0.0,0.0,0.0013154346,0.0,0.002477035,0.0
2200002J24Rik,0.0027009684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210008F06Rik,0.009358419,0.020436453,0.0,0.0050504208,0.014954798,0.03806049,0.007711446,0.0064499476,0.020013874,0.0,0.010139217,0.0,0.027103672,0.029987281,0.038540315,0.048869997,0.0,0.043622024,0.008730722
2210011C24Rik,0.00093949283,0.0,0.010490515,0.0,0.0,0.0,0.0,0.002641763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010822092,0.0,0.0,0.0057743983
2210013O21Rik,0.25454566,0.1639526,0.16607773,0.27866736,0.15106897,0.3105032,0.21346873,0.26162922,0.25321862,0.32870978,0.16669253,0.2733504,0.1399247,0.33975002,0.23822585,0.15290028,0.14315212,0.129761,0.2331124
2210016F16Rik,0.23683727,0.09957123,0.21567467,0.20309073,0.10276343,0.16622557,0.26613855,0.14614806,0.16474278,0.07953091,0.13200636,0.5803378,0.120432235,0.1676046,0.073347054,0.08131175,0.26382798,0.10112488,0.20853323
2210016L21Rik,0.4914989,0.56657654,0.5794065,0.49848875,0.5671836,0.82945764,0.43291107,0.47171232,0.42459628,0.68240786,0.3642369,0.36555687,0.80848616,0.5456641,1.0347848,0.93466556,0.32923248,0.9021493,0.65486944
2210017G18Rik,0.003470064,0.0038000469,0.004773899,0.0,0.006429572,0.0049168305,0.0,0.0009497347,0.0,0.0,0.0,0.055161826,0.0035840499,0.008354741,0.0050798124,0.0033906319,0.0,0.0029491805,0.0
2210018M11Rik,0.17097925,0.16053538,0.23968284,0.14822224,0.18916342,0.19219537,0.1268752,0.18466549,0.21589744,0.22585306,0.29594907,0.04817741,0.19841848,0.15074421,0.23419632,0.20448777,0.12759182,0.19628161,0.16019078
2210404O07Rik,0.010870483,0.0,0.010967264,0.0032787619,0.004672944,0.007088033,0.0,0.003446956,0.004765274,0.0065782117,0.0,0.021553593,0.01888033,0.0031145038,0.046747416,0.008184545,0.0,0.009011033,0.0
2210404O09Rik,0.11256651,0.06523723,0.111736864,0.09045441,0.124462254,0.15390308,0.10035221,0.07787266,0.10701273,0.044516668,0.09890112,0.16095196,0.13733253,0.116837926,0.15965839,0.11378248,0.0,0.095662616,0.05620518
2210406O10Rik,0.0015929921,0.0,0.007038661,0.0014016783,0.0013805837,0.0,0.0,0.0035618343,0.0023122146,0.034522854,0.0027463394,0.0,0.004326118,0.0,0.0125423465,0.006324683,0.0,0.015706006,0.0054421052
2210408I21Rik,0.06241082,0.07190424,0.05837094,0.06179465,0.05220195,0.05342998,0.027752075,0.040923573,0.06951207,0.03591686,0.023144266,0.04817741,0.05721022,0.048330918,0.07145152,0.086734205,0.0,0.12916417,0.08262069
2210417K05Rik,0.00503944,0.0,0.01957745,0.012956092,0.0022448206,0.025015514,0.013519517,0.0033057088,0.0,0.020913785,0.0019178162,0.0,0.0057568057,0.0,0.0017323372,0.0032378335,0.0,0.014567581,0.005428465
2300009A05Rik,0.127078,0.117351905,0.13574249,0.09693556,0.14555433,0.0799832,0.088039994,0.09588595,0.13752776,0.17406765,0.10810005,0.042112604,0.1553839,0.08137916,0.13779244,0.15181933,0.0,0.14643529,0.0837485
2310001H17Rik,0.0012837409,0.0,0.009951673,0.0,0.0,0.002980539,0.0,0.0,0.0,0.04026949,0.0,0.039731294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310002F09Rik,0.0013886103,0.0,0.013003035,0.0,0.0012199691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00093493535,0.0,0.011109104,0.00088210776,0.0,0.0049541164,0.0
