,table
ap5m1,a1
apex1,a1
ang,a1
ang2,a1
ang4,a1
ay358078,a1
arhgef40,a1
abhd4,a1
ajuba,a1
acin1,a1
ap1g2,a1
a730061h03rik,a1
adcy4,a1
atp12a,a1
atp8a2,a1
amer2,a1
arl11,a1
adam2,a1
adra1a,a1
adam7,a1
adamdec1,a1
adam28,a1
akap11,a1
acod1,a1
abcc4,a1
a330035p11rik,a1
aw549877,a1
agxt2,a1
amacr,a1
adamts12,a1
acot10,a1
ank,a1
ankrd33b,a1
ankrd46,a1
azin1,a1
atp6v1c1,a1
au022793,a1
abra,a1
angpt1,a1
aard,a1
atad2,a1
a1bg,a1
asap1,a1
adcy8,a1
ago2,a1
adgrb1,a1
arc,a1
adck5,a1
arhgap39,a1
apol6,a1
apol7a,a1
apol9a,a1
apol7b,a1
apol10a,a1
apol11a,a1
apol7c,a1
apol10b,a1
apol11b,a1
apol7e,a1
apol9b,a1
apol8,a1
a730060n03rik,a1
ankrd54,a1
ac113595.1,a1
apobec3,a1
atf4,a1
adsl,a1
aco2,a1
a4galt,a1
arfgap3,a1
arhgap8,a1
atxn10,a1
au022754,a1
alg12,a1
adm2,a1
arsa,a1
ac137513.1,a1
acr,a1
alg10b,a1
abcd2,a1
adamts20,a1
a130051j06rik,a1
ano6,a1
arid2,a1
amigo2,a1
asb8,a1
adcy6,a1
arf3,a1
aqp2,a1
aqp5,a1
aqp6,a1
asic1,a1
atf1,a1
ankrd33,a1
acvrl1,a1
acvr1b,a1
a330009n23rik,a1
atg101,a1
aaas,a1
amhr2,a1
atf7,a1
atp5g2,a1
adcy9,a1
anks3,a1
au021092,a1
alg1,a1
abat,a1
atf7ip2,a1
abcc1,a1
a630010a05rik,a1
aifm3,a1
arvcf,a1
a930003a15rik,a1
abcc5,a1
ap2m1,a1
abcf3,a1
alg3,a1
ahsg,a1
adipoq,a1
a230028o05rik,a1
atp13a5,a1
atp13a4,a1
atp13a3,a1
acap2,a1
apod,a1
adcy5,a1
adprh,a1
arhgap31,a1
atp6v1a,a1
atg3,a1
abhd10,a1
alcam,a1
abi3bp,a1
adgrg7,a1
arl6,a1
arl13b,a1
a730009l09rik,a1
atp5j,a1
app,a1
adamts1,a1
adamts5,a1
atp5o,a1
a630089n07rik,a1
arid1b,a1
a230009b12rik,a1
agpat4,a1
airn,a1
acat3,a1
acat2,a1
afdn,a1
ac154200.1,a1
amdhd2,a1
atp6v0c,a1
abca17,a1
abca3,a1
a930017k11rik,a1
axin1,a1
arhgdig,a1
atp6v0e,a1
ai413582,a1
anks1,a1
armc12,a1
abcg1,a1
akap8,a1
akap8l,a1
actl9,a1
adamts10,a1
angptl4,a1
ager,a1
agpat1,a1
atf6b,a1
abhd16a,a1
apom,a1
aif1,a1
atp6v1g2,a1
atat1,a1
abcf1,a1
a930015d03rik,a1
ay036118,a1
adgrf4,a1
adgrf2,a1
adgrf1,a1
adgrf5,a1
ankrd66,a1
aars2,a1
abcc10,a1
ai661453,a1
a530064d06rik,a1
apobec2,a1
ay702103,a1
adgre4,a1
arrdc5,a1
acsbg2,a1
acer1,a1
alkbh7,a1
adgre1,a1
a930002h24rik,a1
au016765,a1
ankrd12,a1
arhgap28,a1
a930029g22rik,a1
akain1,a1
alk,a1
atl2,a1
arhgef33,a1
abcg5,a1
abcg8,a1
atp6v1e2,a1
adcyap1,a1
arhgap12,a1
armc4,a1
abhd3,a1
ankrd29,a1
aqp4,a1
asxl3,a1
aw554918,a1
ammecr1l,a1
a830052d11rik,a1
apc,a1
ankhd1,a1
arap3,a1
arhgap26,a1
a930012l18rik,a1
a330093e20rik,a1
atg12,a1
ap3s1,a1
arl14epl,a1
aldh7a1,a1
adamts19,a1
arsi,a1
arhgef37,a1
afap1l1,a1
ablim3,a1
adrb2,a1
apcdd1,a1
atp8b1,a1
a330084c13rik,a1
alpk2,a1
afg3l2,a1
acaa2,a1
a330094k24rik,a1
atp5a1,a1
adnp2,a1
atp9b,a1
aldh3b1,a1
aldh3b3,a1
aldh3b2,a1
acy3,a1
aip,a1
ankrd13d,a1
actn3,a1
ai837181,a1
ap5b1,a1
arl2,a1
atg2a,a1
atl3,a1
ahnak,a1
asrgl1,a1
aw112010,a1
anxa1,a1
aldh1a1,a1
aldh1a7,a1
abhd17b,a1
apba1,a1
ak3,a1
a930007i19rik,a1
a1cf,a1
asah2,a1
atad1,a1
ankrd22,a1
acta2,a1
a830019p07rik,a1
ankrd1,a1
a330032b11rik,a1
a930028n01rik,a1
aldh18a1,a1
arhgap19,a1
ankrd2,a1
avpi1,a1
abcc2,a1
actr1a,a1
arl3,a1
as3mt,a1
add3,a1
adra2a,a1
acsl5,a1
adrb1,a1
afap1l2,a1
ablim1,a1
atrnl1,a1
au022751,a1
akap4,a1
atp6ap2,a1
araf,a1
agtr2,a1
akap17b,a1
akap14,a1
atp1b4,a1
apln,a1
aifm1,a1
arhgap36,a1
a630012p03rik,a1
adgrg4,a1
arhgef6,a1
atp11c,a1
aff2,a1
atp2b3,a1
abcd1,a1
arhgap4,a1
avpr2,a1
atp6ap1,a1
arx,a1
au015836,a1
apoo,a1
arhgef9,a1
amer1,a1
asb12,a1
ar,a1
awat2,a1
awat1,a1
arr3,a1
abcb7,a1
atrx,a1
atp7a,a1
apool,a1
astx6,a1
astx2,a1
astx5,a1
astx4a,a1
astx3,a1
arl13a,a1
armcx4,a1
armcx1,a1
armcx6,a1
armcx3,a1
armcx2,a1
av320801,a1
armcx5,a1
arxes2,a1
arxes1,a1
atg4a,a1
acsl4,a1
ammecr1,a1
a730046j19rik,a1
alg13,a1
amot,a1
apex2,a1
alas2,a1
a230072e10rik,a1
acot9,a1
adgrg2,a1
ap1s2,a1
ace2,a1
asb11,a1
asb9,a1
arhgap6,a1
amelx,a1
asmt,a1
ac125149.3,a1
ac125149.1,a1
ac125149.2,a1
ac125149.4,a1
ac133103.4,a1
ac133103.7,a1
ac133103.5,a1
ac133103.1,a1
ac133103.3,a1
ac168977.2,a1
ac168977.1,a1
ac132444.1,a1
ac132444.5,a1
ac132444.6,a1
ac087559.3,a1
ac140325.1,a1
ac165294.1,a1
ac123873.1,a1
ac126035.1,a1
ac163611.2,a1
ac149090.1,a1
d030040b21rik,d
defb18,d
defb41,d
dst,d
d930019o06rik,d
dalir,d
dnah7b,d
dnah7c,d
dnah7a,d
dytn,d
d630023f18rik,d
d530049i02rik,d
dnajb2,d
dnpep,d
des,d
dock10,d
daw1,d
dner,d
dis3l2,d
dgkd,d
dnajb3,d
dusp28,d
dtymk,d
d2hgdh,d
d1ertd622e,d
d630008o14rik,d
d830032e09rik,d
dsel,d
dbi,d
ddx18,d
dpp10,d
dars,d
dyrk3,d
dstyk,d
ddx59,d
dennd1b,d
dhx9,d
dars2,d
dnm3,d
dnm3os,d
dpt,d
dcaf6,d
dusp27,d
ddr2,d
dusp12,d
dedd,d
dcaf8,d
dusp23,d
desi2,d
dnah14,d
degs1,d
disp1,d
dusp10,d
d1pas1,d
d730003i15rik,d
dtl,d
dclre1c,d
dhtkd1,d
dnajc1,d
dph7,d
dpp7,d
dnlz,d
dbhos,d
dbh,d
ddx31,d
dolk,d
dolpp1,d
dnm1,d
dpm2,d
dab2ip,d
dennd1a,d
dapl1,d
dpp4,d
dhrs9,d
dcaf17,d
dync1i2,d
dlx1as,d
dlx1,d
dlx2,d
dnajc10,d
dusp19,d
ddb2,d
dgkz,d
d430041d05rik,d
depdc7,d
dnajc24,d
dph6,d
d330050g23rik,d
disp2,d
dnajc17,d
dll4,d
duox2,d
duoxa2,d
duoxa1,d
duox1,d
dut,d
dtwd1,d
dusp2,d
ddrgk1,d
dstn,d
dzank1,d
dtd1,d
defb23,d
defb20,d
defb22,d
defb26,d
defb28,d
defb29,d
defb21,d
defb19,d
defb45,d
defb36,d
defb25,d
dusp15,d
dnmt3bos,d
dnmt3b,d
dnmt3c,d
dynlrb1,d
dlgap4,d
dsn1,d
d630003m21rik,d
dhx35,d
dbndd2,d
dnttip1,d
ddx27,d
dpm1,d
dok5,d
dido1,d
dnajc5,d
dnajc5b,d
dnajc19,d
dcun1d1,d
d3ertd751e,d
dclk1,d
dhx36,d
dchs2,d
dclk2,d
dap3,d
dpm3,d
dcst1,d
dcst2,d
dennd4b,d
dennd2c,d
dclre1b,d
ddx20,d
dennd2d,d
dram2,d
dph5,d
dbt,d
dpyd,d
dnttip2,d
dkk2,d
ddit4l,d
dnajb14,d
dapp1,d
ddah1,d
dnase2b,d
dnajb4,d
depdc1a,d
dpy19l4,d
decr1,d
ddx58,d
dnaja1,d
dcaf12,d
dnaic1,d
dctn3,d
dnajb5,d
dcaf10,d
d630039a03rik,d
dnajc25,d
dmac1,d
dennd4c,d
dmrta1,d
dock7,d
dnajc6,d
dab1,d
dhcr24,d
dio1,d
dmrtb1,d
dmrta2os,d
dmrta2,d
dmbx1,d
dmap1,d
dph2,d
dnali1,d
dlgap3,d
dcdc2b,d
dnajc8,d
dhdds,d
ddost,d
ddi2,d
dnajc16,d
dhrs3,d
draxin,d
disp3,d
dffa,d
dnajc11,d
dffb,d
dvl1,d
dbf4,d
dmtf1,d
dnajc2,d
dpp6,d
dnajb6,d
drc1,d
dpysl5,d
dnajc5g,d
depdc5,d
dok7,d
d5ertd579e,d
drd5,d
d5ertd615e,d
dhx15,d
dthd1,d
dcun1d4,d
dck,d
d5ertd577e,d
dspp,d
dmp1,d
d930016d06rik,d
dr1,d
dgkq,d
ddx51,d
dao,d
dynll1,d
ddx54,d
dtx1,d
diablo,d
denr,d
ddx55,d
dnah10,d
dhx37,d
dnajc30,d
dtx2,d
dnaaf5,d
daglb,d
d130017n08rik,d
d5ertd605e,d
d730045b01rik,d
dync1i1,d
dlx6os1,d
dlx6,d
dlx5,d
d830026i12rik,d
dgki,d
d630045j12rik,d
dennd2a,d
doxl2,d
dnah6,d
dok1,d
dqx1,d
dctn1,d
dguok,d
dysf,d
dusp11,d
d6ertd527e,d
dnajb8,d
d030044l04rik,d
dcp1b,d
dppa3,d
dyrk4,d
d6wsu163e,d
dusp16,d
ddx47,d
dera,d
d6ertd474e,d
dennd5b,d
d030047h15rik,d
dnaaf3,d
dhx34,d
dact3,d
dmwd,d
dmpk,d
d830036c21rik,d
dmrtc2,d
d930028m14rik,d
dedd2,d
dmac2,d
dyrk1b,d
dll3,d
dpf1,d
dmkn,d
d7ertd128e,d
dpy19l3,d
d530033b14rik,d
dkkl1,d
dhdh,d
dbp,d
dbx1,d
det1,d
dlg2,d
ddias,d
dgat2,d
dnajb13,d
dnhd1,d
dchs1,d
dennd5a,d
dkk3,d
dcun1d3,d
dnah3,d
dctn5,d
d430042o09rik,d
doc2a,d
dctpp1,d
dmbt1,d
dhx32,d
d7ertd443e,d
dock1,d
dpysl4,d
drd4,d
deaf1,d
dusp8,d
dhcr7,d
d530014g21rik,d
dcun1d2,d
dlgap2,d
defb40,d
defb37,d
defb38,d
defb39,d
defb12,d
defb34,d
defb14,d
defb4,d
defb6,d
defb46,d
defb5,d
defb3,d
defb8,d
defb7,d
defb33,d
defa21,d
defa23,d
defa35,d
defa25,d
defa30,d
defa22,d
defa3,d
defa5,d
defa27,d
defa29,d
defa36,d
defa20,d
defa32,d
defa28,d
defa26,d
defa17,d
defa34,d
defa24,d
defb1,d
defb50,d
defb2,d
defb9,d
defb11,d
defb15,d
defb13,d
dkk4,d
d830025c05rik,d
ddhd2,d
dusp26,d
dctn6,d
dusp4,d
dlc1,d
dctd,d
ddx60,d
d130040h23rik,d
ddx49,d
dda1,d
d830024n08rik,d
dnajb1,d
ddx39,d
dcaf15,d
d8ertd738e,d
dand5,d
dnase2a,d
dhps,d
dnaja2,d
dok4,d
drc7,d
dync1li2,d
d230025d16rik,d
dpep3,d
dpep2,d
dpep2-1,d
dus2,d
dpep2nb,d
ddx28,d
d030068k23rik,d
dhx38,d
dhodh,d
ddx19a,d
ddx19b,d
dynlrb2,d
dnaaf1,d
dpep1,d
def8,d
dbndd1,d
disc1,d
ddi1,d
dync2h1,d
dcun1d5,d
deup1,d
dnmt1,d
dnm2,d
dock6,d
dpy19l1,d
dpy19l2,d
dcps,d
ddx25,d
d630033o11rik,d
dpagt1,d
ddx6,d
dscaml1,d
drd2,d
dlat,d
dixdc1,d
ddx10,d
dmxl2,d
dnaja4,d
dis3l,d
dennd4a,d
dpp8,d
dapk2,d
dppa5a,d
ddx43,d
d430036j16rik,d
dbr1,d
dzip1l,d
dnajc13,d
d030055h07rik,d
dusp7,d
dcaf1,d
dock3,d
dag1,d
dalrd3,d
dhx30,d
dclk3,d
dync1li1,d
d730003k21rik,d
dlec1,d
d830035m03rik,d
d830005e20rik,d
dse,d
d030034a15rik,d
ddo,d
d030045p18rik,d
dcbld1,d
duxf3,d
dnajb12,d
ddit4,d
d830039m14rik,d
ddx21,d
ddx50,d
dna2,d
dnajc12,d
ddt,d
derl3,d
dip2a,d
dnmt3l,d
dazap1,d
dot1l,d
diras1,d
dapk3,d
dohh,d
d10wsu102e,d
dram1,d
dcn,d
dusp6,d
d630029k05rik,d
dyrk2,d
d930020b18rik,d
dtx3,d
dctn2,d
ddit3,d
dgka,d
dnajc14,d
drg1,d
dusp18,d
dbnl,d
ddx56,d
ddc,d
d630024d03rik,d
d130052b06rik,d
dock2,d
dppa1,d
d930048n14rik,d
drc3,d
drg2,d
dhrs7b,d
dnah9,d
dhrs7c,d
dnah2,d
dnah2os,d
dvl2,d
dlg4,d
dhx33,d
derl2,d
dph1,d
doc2b,d
dbil5,d
dhrs13os,d
dhrs13,d
ddx52,d
dusp14,d
dhrs11,d
dhx40,d
dynll2,d
dgke,d
dgkeos,d
dlx3,d
dlx4,d
dlx4os,d
dnajc7,d
dhx58os,d
dhx58,d
dhx8,d
dusp3,d
dcakd,d
dcaf7,d
ddx42,d
ddx5,d
d11wsu47e,d
dnaic2,d
dnah17,d
dcxr,d
dus1l,d
dtnb,d
dtnbos,d
dnmt3a,d
dnmt3aos,d
dnajc27,d
ddx1,d
dcdc2c,d
dld,d
dus4l,d
d630036h23rik,d
dgkb,d
dock4,d
dnajb9,d
dtd2,d
dnaaf2,d
dact1,d
daam1,d
dhrs7,d
d830013o20rik,d
dbpht2,d
dcaf5,d
dpf3,d
dcaf4,d
dnal1,d
d030025p21rik,d
dlst,d
dio2,d
dglucy,d
d130020l05rik,d
ddx24,d
dicer1,d
d430019h16rik,d
degs2,d
dlk1,d
dio3,d
dync1h1,d
dnah11,d
d230030e09rik,d
dip2c,d
d130043k22rik,d
dcdc2a,d
dusp22,d
d930007j09rik,d
dsp,d
dtnbp1,d
dek,d
diras2,d
drd1,d
dbn1,d
dok3,d
ddx41,d
ddx46,d
dapk1,d
d030007l05rik,d
d730050b12rik,d
dhfr,d
dmgdh,d
dimt1,d
depdc1b,d
ddx4,d
dhx29,d
d13ertd608e,d
d830030k20rik,d
dnase1l3,d
d030051j21rik,d
d14ertd670e,d
dnajc9,d
dupd1,d
dusp13,d
dlg5,d
duxbl1,d
duxbl3,d
dennd6a,d
dnah12,d
dcp1a,d
dnah1,d
d830044d21rik,d
dph3,d
dydc2,d
dydc1,d
ddhd1,d
d330046f09rik,d
dlgap5,d
dad1,d
dhrs2,d
dhrs4,d
dcaf11,d
dhrs1,d
dleu7,d
defb48,d
defb47,d
defb43,d
defb30,d
defb42,d
dpysl2,d
dock5,d
dmtn,d
dok2,d
dnajc15,d
dgkh,d
diaph3,d
dach1,d
dis3,d
d130079a08rik,d
d130009i18rik,d
dct,d
dzip1,d
dnajc3,d
dock9,d
dab2,d
dnajc21,d
drosha,d
dnah5,d
dap,d
dcaf13,d
dcstamp,d
dpys,d
dscc1,d
deptor,d
derl1,d
dennd3,d
dgat1,d
ddx17,d
dmc1,d
dnal4,d
dnajb7,d
desi1,d
dennd6b,d
dbx2,d
d030018l15rik,d
ddx23,d
ddn,d
dhh,d
dnajc22,d
dip2b,d
dazap2,d
d930007p13rik,d
dnase1,d
dnaja3,d
dexi,d
dnm1l,d
dgcr2,d
dgcr6,d
dgcr8,d
dvl3,d
dgkg,d
dnajb11,d
dlg1,d
dtx3l,d
d930030i03rik,d
drd3,d
dppa4,d
dppa2,d
dzip3,d
dubr,d
dcbld2,d
d16ertd519e,d
d16ertd472e,d
dnajc28,d
donson,d
d430001f17rik,d
dyrk1a,d
dscam,d
dynlt1a,d
dynlt1b,d
dynlt1c,d
dynlt1f,d
dact2,d
dll1,d
dcpp1,d
dcpp2,d
dcpp3,d
dnase1l2,d
d630044l22rik,d
decr2,d
dusp1,d
def6,d
dnah8,d
daxx,d
dxo,d
ddah2,d
d17h6s53e,d
ddx39b,d
ddr1,d
dhx16,d
dlk2,d
dnph1,d
daam2,d
dazl,d
dpp9,d
dus3l,d
dennd1c,d
ddx11,d
dlgap1,d
dpy30,d
dhx57,d
dync2li1,d
dsc3,d
dsc2,d
dsc1,d
dsg1c,d
dsg1a,d
dsg1b,d
dsg4,d
dsg3,d
dsg2,d
dtna,d
dnajc18,d
dnd1,d
diaph1,d
dpysl3,d
dcp2,d
dtwd2,d
dmxl1,d
dctn4,d
dynap,d
dcc,d
d730045a05rik,d
dym,d
dok6,d
doc2g,d
dpp3,d
drap1,d
dpf2,d
dnajc4,d
dagla,d
ddb1,d
dtx4,d
d030056l22rik,d
dock8,d
dmrt1,d
dmrt3,d
dmrt2,d
d930032p07rik,d
dkk1,d
dntt,d
dnmbp,d
dusp5,d
dclre1a,d
dgkk,d
dynlt3,d
ddx3x,d
drr1,d
dock11,d
dcaf12l2,d
dcaf12l1,d
dxbay18,d
dusp9,d
dnase1l1,d
dkc1,d
dmd,d
dgat2l6,d
dlg3,d
dmrtc1b,d
dmrtc1a,d
dach2,d
diaph2,d
drp2,d
dcx,d
ddx3y,d
il17a,i
il17f,i
imp4,i
inpp4a,i
il1r2,i
il1r1,i
il1rl2,i
il1rl1,i
il18r1,i
il18rap,i
inpp1,i
ica1l,i
icos,i
ino80d,i
ino80dos,i
idh1,i
ikzf2,i
igfbp2,i
igfbp5,i
ihh,i
inha,i
irs1,i
itm2c,i
inpp5d,i
iqca,i
ilkap,i
ing5,i
inhbb,i
insig2,i
il24,i
il20,i
il19,i
il10,i
ikbke,i
ipo9,i
igfn1,i
ivns1abp,i
ier5,i
ildr2,i
itln1,i
igsf8,i
igsf9,i
ifi206,i
ifi214,i
ifi213,i
ifi209,i
ifi208,i
ifi207,i
ifi204,i
ifi211,i
ifi203,i
ifi202b,i
ifi205,i
itpkb,i
iars2,i
ints7,i
irf6,i
itih2,i
itih5,i
il2ra,i
il15ra,i
itga8,i
il1f8,i
il1f9,i
il1f6,i
il1f5,i
il1f10,i
il1rn,i
inpp5e,i
ier5l,i
itgb6,i
ifih1,i
itga6,i
itga4,i
itgav,i
immp1l,i
inafm2,i
ivd,i
ino80,i
itpka,i
itpripl1,i
il1a,i
il1b,i
il1bos,i
idh3b,i
itpa,i
ism1,i
insm1,i
id1,i
itch,i
ift52,i
il7,i
impa1,i
il2,i
il21,i
intu,i
igsf10,i
il12a,i
ift80,i
insrr,i
isg20l2,i
iqgap3,i
il6ra,i
ints3,i
ilf2,i
ivl,i
itga10,i
igsf3,i
i830077j02rik,i
ints12,i
ifi44,i
ifi44l,i
impad1,i
ints8,i
ifnk,i
il11ra1,i
il11ra2,i
igfbpl1,i
invs,i
inip,i
ifnb1,i
ifna12,i
ifna13,i
ifna16,i
ifna2,i
ifnab,i
ifnz,i
ifna11,i
ifna6,i
ifna5,i
ifna4,i
ifna1,i
ifne,i
izumo3,i
ift74,i
i0c0044d17rik,i
itgb3bp,i
insl5,i
ipp,i
ipo13,i
inpp5b,i
iqcc,i
ifnlr1,i
il22ra1,i
id3,i
iffo2,i
igsf21,i
icmt,i
ints11,i
isg15,i
insig1,i
il6,i
ift172,i
igfbp7,i
ibsp,i
idua,i
iscu,i
iqcd,i
ift81,i
il31,i
ift22,i
irs3,i
ints1,i
iqce,i
ica1,i
ing3,i
iqub,i
impdh1,i
irf5,i
igf2bp3,i
inmt,i
il12rb2,i
il23r,i
igkv2-137,i
igkv1-135,i
igkv1-133,i
igkv1-131,i
igkv9-129,i
igkv9-128,i
igkv17-127,i
igkv14-126-1,i
igkv14-126,i
igkv9-124,i
igkv17-121,i
igkv9-120,i
igkv9-119,i
igkv14-118-2,i
igkv1-117,i
igkv2-116,i
igkv2-113,i
igkv2-112,i
igkv14-111,i
igkv1-110,i
igkv2-109,i
igkv2-107,i
igkv16-104,i
igkv15-103,i
igkv20-101-2,i
igkv14-100,i
igkv1-99,i
igkv10-96,i
igkv10-94,i
igkv19-93,i
igkv4-90,i
igkv12-89,i
igkv1-88,i
igkv13-87,i
igkv13-84,i
igkv4-72,i
igkv4-71,i
igkv4-69,i
igkv4-68,i
igkv4-63,i
igkv13-62-1,i
igkv13-61-1,i
igkv4-59,i
igkv4-57-1,i
igkv13-56-1,i
igkv4-56,i
igkv13-55-1,i
igkv4-55,i
igkv13-54-1,i
igkv4-53,i
igkv4-51,i
igkv4-50,i
igkv12-49,i
igkv5-48,i
igkv12-47,i
igkv12-46,i
igkv5-45,i
igkv12-44,i
igkv5-43,i
igkv12-42,i
igkv12-41,i
igkv5-40-1,i
igkv12-40,i
igkv12-38,i
igkv5-37,i
igkv18-36,i
igkv1-35,i
igkv8-34,i
igkv7-33,i
igkv6-32,i
igkv8-31,i
igkv8-30,i
igkv6-29,i
igkv8-28,i
igkv8-27,i
igkv8-26,i
igkv6-25,i
igkv8-24,i
igkv6-23,i
igkv8-22,i
igkv8-21,i
igkv6-20,i
igkv8-19,i
igkv8-18,i
igkv6-17,i
igkv8-16,i
igkv6-15,i
igkv6-14,i
igkv6-13,i
igkv3-12-1,i
igkv3-12,i
igkv3-11,i
igkv3-10,i
igkv3-9,i
igkv3-8,i
igkv3-7,i
igkv3-6,i
igkv3-5,i
igkv3-4,i
igkv3-3,i
igkv3-2,i
igkv3-1,i
igkc,i
immt,i
ino80b,i
isy1,i
iqsec1,i
il5ra,i
itpr1,i
il17re,i
il17rc,i
irak2,i
ift122,i
il17ra,i
iqsec3,i
ing4,i
iffo1,i
itfg2,i
igbp1b,i
iapp,i
itpr2,i
ints13,i
ipo8,i
il11,i
isoc2b,i
isoc2a,i
inafm1,i
igfl3,i
irf2bp1,i
igsf23,i
irgc1,i
irgq,i
itpkc,i
ifnl2,i
ifnl3,i
igflr1,i
iglon5,i
izumo2,i
il4i1,i
irf3,i
izumo1,i
igf1r,i
isg20,i
idh2,i
iqgap1,i
il16,i
ints4,i
inppl1,i
il18bp,i
ilk,i
ipo7,i
insc,i
itpripl2,i
iqck,i
igsf6,i
il4ra,i
il21r,i
il27,i
ino80e,i
itgal,i
itgam,i
itgax,i
itgad,i
inpp5f,i
ikzf5,i
inpp5a,i
ifitm5,i
ifitm2,i
ifitm1,i
ifitm3,i
ifitm6,i
irf7,i
ifitm10,i
igf2,i
igf2os,i
ins2,i
insr,i
irs2,i
ing1,i
ikbkb,i
ido2,i
ido1,i
irf2,i
ing2,i
ints10,i
isyna1,i
il12rb1,i
insl3,i
isx,i
iqcm,i
inpp4b,i
il15,i
il27ra,i
ier2,i
itfg1,i
irx3,i
irx3os,i
irx5,i
irx6,i
ist1,i
il34,i
irf8,i
il17c,i
irf2bp2,i
itgb1,i
izumo1r,i
icam1,i
icam4,i
icam5,i
ilf3,i
igsf9b,i
ift46,i
il10ra,i
il18,i
idh3a,i
ireb2,i
isl2,i
imp3,i
islr,i
islr2,i
i730028e13rik,i
itga11,i
iqch,i
ints14,i
igdcc4,i
igdcc3,i
ice2,i
ick,i
impg1,i
irak1bp1,i
ibtk,i
il20rb,i
iqcf1,i
iqcf3,i
iqcf5,i
iqcf4,i
iqcf6,i
ifrd2,i
ip6k1,i
impdh2,i
ip6k2,i
itga9,i
iyd,i
ipcef1,i
ifngr1,i
il22ra2,i
il20ra,i
ipmk,i
itgb2,i
icosl,i
ilvbl,i
izumo4,i
igf1os,i
igf1,i
ikbip,i
il22,i
iltifb,i
ifng,i
ifngas1,i
irak3,i
inhbe,i
inhbc,i
il23a,i
ikzf4,i
itga7,i
inpp5j,i
igfbp1,i
igfbp3,i
ikzf1,i
il9r,i
il12b,i
itk,i
irgm1,i
ifi47,i
il4,i
il13,i
il5,i
irf1,i
il3,i
igtp,i
irgm2,i
iba57,i
inca1,i
itgae,i
inpp5k,i
ift20,i
ints2,i
itga3,i
igf2bp1,i
ikzf3,i
igfbp4,i
ifi35,i
itga2b,i
itgb3,i
icam2,i
ict1os,i
itgb4,i
itsn2,i
itgb1bp1,i
iah1,i
id2,i
ifrd1,i
immp2l,i
insm2,i
isca2,i
ift43,i
irf2bpl,i
ism2,i
itpk1,i
ifi27,i
ifi27l2a,i
ifi27l2b,i
inf2,i
igha,i
ighe,i
ighg2c,i
ighg2b,i
ighg1,i
ighg3,i
ighd,i
ighm,i
ighj4,i
ighj2,i
ighj1,i
ighv2-1,i
ighv5-2,i
ighv2-2,i
ighv5-4,i
ighv6-1,i
ighv2-3,i
ighv5-6,i
ighv2-4,i
ighv5-8-1,i
ighv5-9,i
ighv2-5,i
ighv5-12,i
ighv2-6,i
ighv5-9-1,i
ighv5-12-4,i
ighv2-9-1,i
ighv5-13,i
ighv2-6-8,i
ighv2-7,i
ighv5-16,i
ighv5-17,i
ighv2-8,i
ighv14-1,i
ighv3-1,i
ighv14-2,i
ighv4-2,i
ighv11-2,i
ighv16-1,i
ighv9-2,i
ighv9-3,i
ighv14-4,i
ighv7-4,i
ighv3-6,i
ighv9-4,i
ighv5-21,i
ighv1-1,i
ighv13-2,i
ighv12-3,i
ighv6-3,i
ighv6-4,i
ighv6-5,i
ighv6-6,i
ighv6-7,i
ighv1-2,i
ighv10-1,i
ighv1-3,i
ighv1-4,i
ighv1-5,i
ighv10-3,i
ighv1-7,i
ighv10-4,i
ighv1-8,i
ighv1-15,i
ighv1-16,i
ighv1-17-1,i
ighv1-18,i
ighv1-19-1,i
ighv1-19,i
ighv1-20,i
ighv1-21-1,i
ighv1-21,i
ighv1-22,i
ighv1-23,i
ighv1-24,i
ighv1-26,i
ighv1-28,i
ighv1-30,i
ighv1-33,i
ighv1-34,i
ighv1-35,i
ighv1-36,i
ighv1-37,i
ighv1-39,i
ighv1-41,i
ighv1-42,i
ighv1-43,i
ighv1-44,i
ighv1-46,i
ighv1-47,i
ighv8-5,i
ighv1-50,i
ighv1-52,i
ighv1-53,i
ighv8-6,i
ighv1-54,i
ighv1-55,i
ighv1-57,i
ighv1-58,i
ighv1-59,i
ighv1-60,i
ighv1-61,i
ighv1-62-3,i
ighv8-9,i
ighv1-63,i
ighv1-64,i
ighv1-66,i
ighv1-69,i
ighv8-12,i
ighv1-70,i
ighv1-72,i
ighv1-73,i
ighv1-74,i
ighv1-75,i
ighv8-15,i
ighv1-76,i
ighv1-77,i
ighv1-78,i
ighv1-79,i
ighv1-80,i
ighv1-81,i
ighv1-82,i
ighv1-83,i
ighv1-84,i
ighv1-85,i
itgb8,i
idi1,i
idi2,i
inhba,i
irf4,i
id4,i
ippk,i
iars,i
il9,i
idnk,i
isca1,i
ice1,i
irx1,i
irx2,i
irx4,i
iqgap2,i
ipo11,i
il6st,i
il31ra,i
itga2,i
itga1,i
isl1,i
il3ra,i
il17rd,i
il17rb,i
itih4,i
itih3,i
itih1,i
il25,i
irf9,i
ipo4,i
ift88,i
ift88os,i
il17d,i
ints6,i
ints9,i
itm2b,i
ipo5,i
itgbl1,i
il7r,i
ift27,i
il2rb,i
irak4,i
igfbp6,i
itgb7,i
itga5,i
ifitm7,i
igll1,i
iglc1,i
iglj1,i
iglc3,i
iglj3,i
iglv1,i
iglc4,i
iglc2,i
iglv3,i
iglv2,i
igf2bp2,i
il1rap,i
iqcg,i
itgb5,i
ildr1,i
iqcb1,i
